Counts,Freq,Cluster,Image
True Positive,156109,4,KPMP_uS-X003Y008_Annotations
False Negative,5652,5,KPMP_uS-X003Y008_Annotations
False Positive,303447,5,KPMP_uS-X003Y008_Annotations
True Negative,1606625,5,KPMP_uS-X003Y008_Annotations
True Positive,156796,5,KPMP_uS-X003Y008_Annotations
False Negative,359418,1,KPMP_uS-X003Y009_Annotations
False Positive,304018,1,KPMP_uS-X003Y009_Annotations
True Negative,919681,1,KPMP_uS-X003Y009_Annotations
True Positive,489403,1,KPMP_uS-X003Y009_Annotations
False Negative,920883,2,KPMP_uS-X003Y009_Annotations
False Positive,123880,2,KPMP_uS-X003Y009_Annotations
True Negative,962292,2,KPMP_uS-X003Y009_Annotations
True Positive,65465,2,KPMP_uS-X003Y009_Annotations
False Negative,42452,3,KPMP_uS-X003Y009_Annotations
