Counts,Freq,Cluster,Image
False Negative,215229,2,KPMP_uS-X002Y021_Annotations
False Positive,651804,2,KPMP_uS-X002Y021_Annotations
True Negative,1048566,2,KPMP_uS-X002Y021_Annotations
True Positive,158001,2,KPMP_uS-X002Y021_Annotations
False Negative,45425,3,KPMP_uS-X002Y021_Annotations
False Positive,60722,3,KPMP_uS-X002Y021_Annotations
True Negative,1934044,3,KPMP_uS-X002Y021_Annotations
True Positive,33409,3,KPMP_uS-X002Y021_Annotations
False Negative,220366,4,KPMP_uS-X002Y021_Annotations
False Positive,294051,4,KPMP_uS-X002Y021_Annotations
True Negative,1378532,4,KPMP_uS-X002Y021_Annotations
True Positive,180651,4,KPMP_uS-X002Y021_Annotations
False Negative,21677,5,KPMP_uS-X002Y021_Annotations
False Positive,370718,5,KPMP_uS-X002Y021_Annotations
True Negative,1649657,5,KPMP_uS-X002Y021_Annotations
True Positive,31548,5,KPMP_uS-X002Y021_Annotations
False Negative,10835,6,KPMP_uS-X002Y021_Annotations
False Positive,59802,6,KPMP_uS-X002Y021_Annotations
True Negative,1779633,6,KPMP_uS-X002Y021_Annotations
True Positive,223330,6,KPMP_uS-X002Y021_Annotations
False Negative,545083,1,KPMP_uS-X002Y022_Annotations
False Positive,2922,1,KPMP_uS-X002Y022_Annotations
True Negative,1496498,1,KPMP_uS-X002Y022_Annotations
True Positive,29097,1,KPMP_uS-X002Y022_Annotations
False Negative,682771,2,KPMP_uS-X002Y022_Annotations
False Positive,409937,2,KPMP_uS-X002Y022_Annotations
True Negative,396498,2,KPMP_uS-X002Y022_Annotations
True Positive,584394,2,KPMP_uS-X002Y022_Annotations
False Negative,782,3,KPMP_uS-X002Y022_Annotations
False Positive,815777,3,KPMP_uS-X002Y022_Annotations
True Negative,1025568,3,KPMP_uS-X002Y022_Annotations
True Positive,231473,3,KPMP_uS-X002Y022_Annotations
False Negative,573009,1,KPMP_uS-X003Y003_Annotations
False Positive,34550,1,KPMP_uS-X003Y003_Annotations
True Negative,1451452,1,KPMP_uS-X003Y003_Annotations
True Positive,14589,1,KPMP_uS-X003Y003_Annotations
False Negative,34412,2,KPMP_uS-X003Y003_Annotations
False Positive,1137417,2,KPMP_uS-X003Y003_Annotations
True Negative,815438,2,KPMP_uS-X003Y003_Annotations
True Positive,86333,2,KPMP_uS-X003Y003_Annotations
False Negative,675470,3,KPMP_uS-X003Y003_Annotations
False Positive,110924,3,KPMP_uS-X003Y003_Annotations
True Negative,597419,3,KPMP_uS-X003Y003_Annotations
True Positive,689787,3,KPMP_uS-X003Y003_Annotations
